RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31
395115,85,"Springfield, MA",msa,MA,,1094.2924558670895,1094.958711610035,1095.0239422043483,1089.4276214318813,1109.2568616453343,1102.0808431880905,1102.9278851340225,1098.4614536673505,1112.6684561680677,1118.8937968666664,1117.697350386411,1110.247317382794,1101.779947498592,1125.8328940262795,1136.6305943423642,1155.4037686677837,1142.5333670799416,1158.6471243032008,1160.4320743076933,1168.5462394525941,1171.9148194444256,1167.0562209365269,1158.9898787643579,1139.55778164761,1142.5016027184113,1152.2969871195746,1173.1271242979408,1185.6695239820847,1191.5256335063623,1185.997453202469,1195.3374816585495,1196.8969703564558,1205.0842992861508,1199.7923207258852,1201.527346919942,1203.0790858373211,1205.5166563529947,1208.2505482337895,1208.8107212933924,1220.8928070480865,1228.5815895640062,1245.832466833102,1253.4468635160463,1266.3213092200094,1264.4981897275654,1255.0199435406519,1250.7675193484195,1253.5926011116696,1261.941792767521,1274.0736300958965,1281.9483734552728,1294.4836729670055,1293.9150044664634,1298.872936579437,1295.071318657495,1295.4450688026666,1292.5417377444642,1296.264087942363,1303.1089806891514,1310.7474676241643,1328.6957394785502,1340.6817597736735,1341.2208005514324,1346.6152119132414,1343.5231878738011,1358.9353070165657,1363.3984361050757,1372.041093085154,1391.947175692402,1383.0265255830495,1401.1884664373163,1393.6703231428173,1427.3926901202217,1442.9726222210675,1461.8625884997562,1459.4098074711715,1451.9898598018178,1458.270693862526,1470.5892713359826,1486.8677028971647,1490.992507709201,1496.1081841324806,1519.4645029068176,1534.3076358461144,1559.1291580811826,1560.4168052876566,1593.4470433262597,1603.7694809695072,1625.097550942499,1625.1783972705941,1641.1022431563222,1649.9631619121124,1679.541133135988,1690.5003380337191,1723.6655156676404,1726.0310241715583,1725.907888030498,1709.9608145730879,1728.7738766310379,1756.3169709359465,1762.413094235362,1756.7314303823343,1758.725934085228,1777.8563495247577,1784.9151730699643,1811.720648981725,1832.2750573316093,1836.103774598735,1831.9824122684458,1834.9072644898417,1860.0988715685069,1881.0876506174102,1880.7876363509988,1883.5912975099016,1881.595772799407,1906.4398270172019,1920.5970905736062,1918.7432009277065,1918.0303674774975,1910.1303506181825,1922.8543002452511,1934.797517855972,1955.3253995032255,1970.5559625559624
845159,86,"Poughkeepsie, NY",msa,NY,1170.6865767075533,1172.6465026423555,1190.862730707074,1197.2654249891248,1206.0091153044723,1209.6222126355362,1213.9360336310287,1230.4473801954316,1237.1728486355912,1238.9210489000109,1226.2991312940298,1236.0734869149555,1244.7108970212112,1256.9154583928305,1257.0501351299522,1262.4487937028323,1271.543274789581,1268.2556780873788,1272.9809423544311,1273.1752433973652,1279.1438837542055,1272.703018925772,1256.3702665394667,1261.1376355431446,1273.1808226140927,1300.1357177498883,1309.8463350101738,1326.0827774388813,1331.2355802796005,1338.368195416154,1336.031223853551,1330.8329949421902,1335.9688005920798,1332.370796075588,1346.0157767345986,1344.9377257792241,1368.3008050102894,1375.4786939938099,1391.3212116101881,1385.888972614141,1385.3497724618494,1386.3920512875666,1390.8963952957902,1406.1195289789996,1406.8609427028216,1411.6359450400328,1413.0106136514562,1426.6922137303234,1431.4481988837094,1435.8447213565253,1436.8691372400572,1450.5536692094909,1458.2362380402105,1468.3948027480144,1471.8666500291554,1477.14641075745,1483.9132790807319,1482.2439316922514,1486.1927588982435,1492.9779821229017,1507.3772766910695,1520.1636087110055,1529.722952895346,1539.4465078526666,1545.7114161599598,1564.922694110956,1584.9738390598638,1600.5835584269535,1606.157909434546,1633.4191050473091,1664.8535057134682,1677.9997205043858,1699.7672661995791,1684.433465065289,1711.8260209991888,1704.4468139300243,,1770.760133685079,1810.198271345799,1812.2329782375539,1854.2824939180687,1863.4685867050832,1881.9961732697013,1875.774306274001,1890.9183312571558,1910.9219318363641,1943.1761330566187,1957.5499902902234,1968.0638199579569,1989.569508430164,2001.0177672610225,2006.865963700879,2000.5837040123201,2000.4420596647967,1989.549259150136,2003.2842060548749,2010.5024326964403,2036.6740911698478,2037.8007442904468,2070.7526041135575,2086.4016182721302,2103.822848867322,2091.7200176816746,2099.467915902973,2088.3310574866377,2098.7789939225286,2107.737862450705,2128.263333579714,2144.754278848281,2145.2456505544114,2155.3909772047487,2150.029403040002,2163.6200688301865,2189.0523548413094,2200.1975885876113,2222.8022224562765,2230.693585551723,2255.152018549024,2250.9394842921797,2221.43121713115,2234.6705069721565,2243.2452319169124,2277.1763836566643,2270.2267104331477,2265.3362837413683
394931,87,"Ogden, UT",msa,UT,908.1165967698865,908.0803957468573,915.7211658835824,922.0684617351319,933.0945010274622,934.7696748637827,941.0095369003577,938.477832447994,940.0027572523752,942.2533838128272,941.4037984002534,939.4534159142434,939.9173266350725,950.3980183645936,960.0170575679991,967.2186992715062,978.3020234205615,994.40413757358,1008.0131714600534,1009.1086294807202,1010.9837396841344,1006.9554057870952,1010.1279874369177,1006.9562519769595,1018.9151640544472,1029.7959058048548,1037.59083942544,1045.00094767049,1043.0687222752824,1057.9600036688669,1066.490163005752,1076.0213167117788,1076.5413955298143,1065.546185558288,1063.4572871877624,1065.3039396613854,1077.694235566892,1093.7830256169552,1102.0461862812983,1121.2598990858478,1128.2403807262417,1141.6622184818764,1137.9662350051087,1143.1616798880975,1146.5324755644353,1148.3844709444893,1150.9351370389988,1153.4182294433845,1156.017576699814,1156.6895328017767,1172.1458720396733,1190.4517681177904,1209.8784644255525,1213.5511319091584,1219.685128450797,1221.814348156449,1218.8754055120498,1219.5334479315545,1217.698052326337,1226.4966087501255,1230.883381345377,1244.7886881466045,1248.073659970017,1251.0861028743614,1254.6359155788434,1267.4576764215788,1281.3920978066235,1292.1755722992943,1292.7394731123752,1302.3304919772495,1314.9882453892556,1317.0787168220381,1332.1085141443375,1340.1531922108327,1365.08049783795,1385.455956981144,1415.9934130350334,1450.8676085951583,1477.8368450064272,1499.0248246513684,1514.8638834095216,1525.5732926337546,1525.7920014050005,1554.3603520138345,1572.689157562694,1607.267862460876,1610.0196809480938,1626.6123449639617,1640.034115764885,1667.3733696816926,1676.3952748569106,1676.6438031885664,1660.3058046790663,1663.2465290829296,1656.934919525793,1654.2052412140451,1648.9105888225315,1666.8151890312843,1689.9194834227894,1711.0606845310908,1715.9666548377047,1722.0463737643483,1720.936624703938,1724.638165353899,1716.7479336137317,1718.54228511645,1712.5678146763814,1713.565502574843,1705.077595139758,1702.3375705287601,1706.831051421191,1720.5782033579098,1739.7463982307065,1752.0150834857166,1761.1989627738087,1761.2273588751857,1750.3323614783635,1738.7875038546051,1739.4980770175696,1743.8380720111418,1750.7298453487151,1754.5822871007642,1765.6597094168899,1777.8103452769528,1779.6881637282193
394816,88,"Madison, WI",msa,WI,1029.249726725537,1039.9018812856875,1044.8845300194585,1052.3622751264677,1055.4810317269726,1059.6805350556763,1056.4251892758773,1061.9922117036995,1058.694626987373,1058.8312334634193,1062.9727470537766,1068.4012806967703,1075.0451464521893,1077.7874538795734,1079.1991426983038,1083.608476112136,1079.4736928381858,1079.446206769697,1076.8514127413202,1079.594730592466,1075.1688228286393,1076.9863587244904,1083.534343562514,1091.2816331380081,1097.2720055352156,1097.9546230829494,1106.8536956936127,1109.9703652967999,1118.30203555809,1120.8866337933212,1122.7281790572802,1117.497300854241,1117.1521757332118,1122.7780416904902,1124.908031744696,1125.1088674563562,1123.3439923269168,1130.2105395839626,1136.6849150140515,1140.2475225687685,1142.3372476291374,1145.946567933157,1149.143095152648,1145.4291376919723,1144.393372540619,1147.3908696036597,1162.4108036652217,1164.3805287281828,1168.2848787490414,1169.6088678994693,1174.6820429698307,1175.8174690725486,1176.6552938103234,1181.3679324984325,1185.2476405534078,1180.4893969269112,1185.0775871048745,1189.6712802384536,1200.5533461271282,1205.7309266994214,1211.3875043169562,1215.404447098537,1217.9926760202952,1218.697589999651,1218.076988623547,1215.6004143646771,1217.3312340150746,1218.1870970616903,1219.9477675854096,1219.1259110416213,1225.7465411587564,1225.9739993611574,1229.5176525953436,1229.2968997793305,1244.6721714655025,1256.1882391103097,1265.3879948595818,1266.5086820446388,1277.7914233275199,1285.904303465768,1301.0972652043577,1303.4089000382294,1304.6898671594292,1307.2921947150276,1313.4435166372066,1322.60973427039,1326.617769863061,1336.969547919734,1353.5210910851051,1372.4919044403646,1389.050609631632,1397.906195529237,1403.7473226277393,1400.9519429113218,1404.6529719091668,1413.0684682103251,1433.5325400451418,1454.317913621069,1472.630042589941,1487.264901435188,1500.4820334767712,1513.8644103392703,1525.8180433045163,1534.3143259426831,1536.0422564382177,1537.4722770151782,1538.3907173385069,1541.6669136339992,1546.0126350746675,1554.4090997354792,1566.1650393741218,1573.9835515775944,1578.1461919804822,1582.9188654935604,1583.775060766854,1586.4043377659164,1593.8508729189723,1614.113986569665,1620.2962854064115,1626.778549760169,1617.6454610103706,1626.035168850301,1631.9368055631637,1641.865607796077,1643.8038701172002
395235,89,"Winston, NC",msa,NC,905.6779435684407,912.9773203400546,912.7991526284512,916.1236306834824,918.5092735002271,924.3678432352363,929.2639070104283,930.695120803954,936.0106524916398,936.3381065439856,934.7271275372738,923.2422613217766,925.7893660627111,929.0407647916962,940.104856340943,945.5812832288301,951.9587707096725,957.4493562417815,962.0515699729111,960.9410512880647,959.9288469590358,953.6849751294144,955.9710231675319,954.7561423627799,960.5423902571423,962.6336722263017,976.1643088919803,983.9331710136646,994.8337569726667,997.5417455524915,1001.4423614593435,999.8298731393877,1001.6161147366319,998.2472640825806,1000.7030082420571,998.0340664403882,1003.7317064618463,1008.3114586785464,1018.57088944547,1028.2173820502046,1036.5396502326885,1040.505643736182,1041.8463899335877,1044.1718618426396,1047.0954612728506,1043.2428757790099,1047.6949013635651,1048.9803759194933,1058.3665209565422,1059.9488516783422,1072.5537600550647,1079.0828154766577,1092.8797207904138,1096.0133653226967,1104.1569910263004,1099.5669621346071,1100.000414903317,1100.2084748259654,1098.7259841120372,1095.8323095704543,1098.7619133952523,1112.650186847682,1132.0488764361298,1134.9449743956113,1137.5712161803942,1140.857779939573,1159.6185869471435,1171.46477647899,1180.192625003471,1183.4820810789483,1186.7229628407933,1184.9935621231784,1195.8763641405799,1200.9182328680595,1220.042231928687,1240.722883953584,1270.366254657641,1296.3325100166614,1315.5415831851194,1333.3928132777316,1346.1851323992269,1355.7358890629791,1365.6075017994954,1367.3661498182232,1373.1815786418008,1391.408479533621,1410.9680377172326,1431.8617673235867,1440.860031298311,1456.021698187011,1474.5744337048116,1485.7461664881007,1500.6882777172318,1498.7155407073924,1492.8514555054278,1477.9793435630902,1478.0657943709184,1484.4089249476208,1509.7258241697002,1521.0690482434538,1538.6486377118324,1539.3276974596624,1555.726901452381,1562.1337336396916,1566.4476396471564,1551.5429841408213,1541.4428137533237,1536.0241319878048,1543.1106675425715,1555.1765630667205,1569.7405338037306,1576.0676031281523,1584.091005689358,1599.5980904396797,1616.8456308176212,1625.8653683954026,1631.3380100424538,1643.7676583221232,1649.5288683265378,1641.2663253016647,1623.3060603618387,1633.963820879668,1649.3152646851822,1671.70582015522,1683.6047719633534
394528,90,"Deltona, FL",msa,FL,995.4891764837457,994.6957005700592,998.3915960700297,1003.4666893013805,1015.9406184269425,1023.4833953017036,1032.390593460455,1034.44273231506,1049.0282662078603,1054.8949154624138,1059.850643251332,1053.3247824825974,1055.2776653818646,1057.357949583487,1066.4527679130274,1074.9902275741076,1087.0498553248099,1091.7734387119037,1096.92731375057,1101.0945858509774,1106.4454209238597,1107.617474659971,1112.0959790646293,1113.4931473315396,1123.0429063943773,1123.0667952095193,1121.88303700977,1127.6425701879614,1142.3706784370506,1161.4088483845383,1168.9490959115258,1174.8068771131543,1174.5458489084504,1176.7312064644966,1178.0975857715305,1184.8580648442285,1188.5602972504134,1190.295643600293,1203.7099524030245,1218.169409152867,1231.0162423281397,1236.4927868821812,1237.160343536981,1243.5955456858942,1247.2867469766659,1253.4358846802756,1258.5538452017306,1262.1984464203413,1265.3037611249729,1271.1744909858232,1284.027998044606,1292.8474634552992,1300.9434349682952,1301.4801213701326,1304.192628911974,1306.8299801043738,1309.7593858350574,1314.9308179555665,1315.2625759171221,1318.0640250014408,1321.74222353237,1329.3598307185628,1339.4177836986778,1340.986586919438,1346.1192514216,1349.272320962722,1362.5942303096228,1369.5528525530024,1380.2350779126775,1391.896593454502,1398.7144808893588,1401.2633160040186,1406.3701194144298,1421.8497508027717,1441.89087998172,1461.1357820131093,1477.7418009853939,1498.8246440875694,1533.1975112864454,1572.4713955093396,1609.177224468124,1640.8682645427407,1662.3098132957668,1675.8173309987742,1683.5947187906563,1702.3432381405757,1726.5208695625747,1751.4569953363816,1781.7972151961317,1806.1711962730963,1824.737599794986,1825.6041820006265,1831.920284005463,1831.6968991662436,1835.1617382167235,1832.3924461549282,1835.2281918383835,1841.4144560871775,1854.4945634962178,1867.3003706513357,1868.9816817973438,1869.3038297044645,1864.3899416353943,1872.0403723979107,1870.9739512541976,1868.339937055825,1859.3844073578027,1860.3871534340012,1864.2742394711213,1867.4196463879016,1873.7551843712401,1878.7835225654178,1888.5074493667732,1891.7092516208183,1903.676585548516,1909.734911428669,1911.332767293714,1902.661409289962,1905.314290355635,1901.1491458731577,1910.7740980195138,1908.1668794963045,1923.9218159950335,1933.9184580877202,1936.4377852019154
395143,91,"Syracuse, NY",msa,NY,,,,,,,,,,,,,968.4955872530238,976.1417783534902,1007.5527552215294,1026.1989326452094,1044.05956956542,1043.0280937957577,1024.8037600989812,1007.8191879882722,1000.3839567855557,1011.5489557282995,1016.4238132613352,1022.4150918075643,1027.0151161116703,1046.9701162859676,1058.6943225429482,1047.1749858296478,1026.573810188938,1027.6189459719092,1039.0678723825017,1049.2960978532092,1051.7810225588028,1066.0485009254794,1071.4829577172154,1070.2237242454346,1063.264770136514,1068.2350658225848,1075.3281911175316,1079.9169686445907,1071.3587053890813,1081.850182273367,1078.617168296173,1088.5673925144602,1084.3554107579573,1091.7669103363885,1103.0672651761674,1096.2837717401164,1094.9744085345005,1087.5780390932625,1098.65157082109,1102.679735327323,1108.8367215662324,1114.437865110823,1132.0390693698905,1135.6679897277065,1138.2553220384852,1134.9781065811198,1131.2592244453629,1127.8719878082288,1130.2569344118908,1137.7242478745652,1145.4727571852059,1150.3131180308205,1160.7546383641761,1177.472690970377,1191.7816104608232,1192.9899703690778,1193.5519883894628,1190.5727034431636,1194.813556393509,1189.1136773888365,1198.8523580023962,1204.8834171336132,1223.1778273519924,1243.7175970994133,1265.7992405964887,1286.0091422813305,1296.9166909902283,1302.9304958125206,1317.5823059177628,1324.3137571511802,1330.1659422834703,1346.9681181367528,1347.7622568183642,1360.9505086484294,1367.5825266681495,1388.4407994112319,1423.422812183891,1428.144396832963,1440.549663359522,1439.3513821428219,1447.9267634406715,1461.5849840697374,1466.193630594147,1455.256702235745,1449.4846528793596,1446.3518863084355,1464.664249560687,1480.3234588010787,1499.3900787883742,1506.2559750675134,1507.2219386889076,1515.1119573399553,1515.8061425503702,1523.0552627357847,1529.5427158540554,1546.6465541440707,1569.9386430597967,1576.4787966930594,1582.6253571534953,1578.8355001088657,1587.63896474577,1602.4048708410637,1609.8949530215446,1617.9492864720323,1626.5944303404606,1647.1169412370473,1650.0412172272324,1668.6339222366958,1668.800610538032,1681.6125535368903,1673.7899339358078,1681.352208545128,1685.9917007917009
395006,92,"Provo, UT",msa,UT,1090.6189517311832,1086.7478085401958,1105.2688714126025,1091.0800954118733,1092.6006626341225,1094.8505414326391,1112.7218326013356,1116.1584840893065,1117.8398435388415,1133.752443393633,1149.641023207369,1153.2191284821715,1149.9313944587404,1146.464464745881,1146.6608767918647,1148.6985565198572,1158.6627947439588,1166.2982564246522,1176.6426082234057,1186.4725837653048,1187.3415555955617,1194.971891651059,1189.4752621215903,1193.084948402969,1195.4389140353028,1206.5030435229817,1222.2577211991456,1220.4598290184117,1233.7699357027261,1239.7352335048931,1251.924624626643,1257.7886117434834,1262.2710528827492,1255.8279733158863,1247.7379691927144,1249.844309877972,1267.3489653822562,1277.0329540979183,1279.6015334708263,1289.197244388195,1294.9130306649392,1304.0612234130613,1312.4699199570705,1318.616532778552,1316.233979810736,1303.1371042796786,1305.282582607116,1308.9329093874276,1323.5263373290557,1330.5040865889055,1338.9591967553308,1345.9200724769905,1353.67356529435,1362.5722523519885,1368.2014009516865,1371.5990958941356,1363.847782109995,1350.5714859742277,1345.7814070574311,1351.675025195105,1357.2646455092986,1365.6471763829804,1373.5868225716038,1379.5878303826898,1380.644538453835,1389.277749270894,1402.7643621843474,1411.2713452306593,1409.854757092268,1422.375497739172,1429.193967340892,1444.3403012037345,1455.8174921326713,1467.6565766697556,1489.544693158067,1504.5346627164552,1537.3748038903684,1557.6213904956467,1586.7096840354557,1608.6776770348613,1636.3234018719463,1656.1356755638262,1666.0427292412144,1673.2418880081723,1680.25721576251,1703.4703761385044,1724.0133407869555,1748.7634075503743,1767.8256249051547,1786.1967598700512,1792.4649215840739,1796.4932509370187,1802.6692971497084,1789.588748789113,1779.6239725611201,1771.5699055786552,1773.0378189441715,1782.3987008194588,1788.9034108490025,1797.7112937158927,1808.9856151014646,1816.6639888005805,1833.5045780535572,1826.377354047735,1823.3566002420418,1825.768478535835,1822.5183858954135,1817.150207689122,1811.8579791983982,1819.2907096521192,1827.9360306462354,1837.929826065221,1848.9790829522756,1864.5159954882338,1870.3934174678127,1879.0402567178282,1865.1169830751796,1860.3451283178224,1855.748270218761,1848.88886963087,1834.8268614026085,1834.2614923013375,1854.5912402360457,1873.856870769921,1888.004157259076
395160,93,"Toledo, OH",msa,OH,761.3620265165226,770.7810268983434,777.0024073224761,780.9900035672126,782.6087594971281,787.6542410769013,784.5530913844393,785.7255287293699,789.1119642238583,793.828810690569,795.2282272440513,787.7762478688801,786.9524545703135,786.2348233483219,795.5936734015895,803.1838892448409,811.8323535445944,812.2297488376748,813.4770796025432,814.3641788047788,821.5533019982385,826.221930711055,826.316560209483,821.5842467165214,818.7055695769672,819.5809138894926,824.6907390478594,832.2357828457671,839.2575491209983,843.0744422810831,841.1632221377919,837.5138363273742,836.2040496205125,837.3839035149232,838.5082816768775,840.9656005919537,843.2759449004791,846.4037007770717,852.2507750417843,856.1640718979003,864.0930131573988,866.7643087435863,865.8963841030312,867.2798506509424,864.7193698367926,868.5884627698206,867.5526165614231,868.7161582601551,872.0239265795257,876.2546344484828,879.9313281865225,885.0874522542546,889.4932505148694,896.2343886195756,896.6212216073444,897.074686274934,894.8691521105666,895.9718522658338,896.9973296821935,902.6593054748547,905.8145374069331,914.7859726897542,914.4800079659569,918.6746650139514,922.9123860346339,933.4472437244807,938.7068679277357,934.6366291014302,936.3402445522913,941.3541114636402,944.173185140437,945.8480793095684,948.5879542609592,962.6822975727699,974.8736581658728,991.1796076977298,1010.3885042774435,1024.9257680784021,1043.3610663648747,1049.7961415522093,1064.2821150465504,1064.4145372742682,1070.4165581180616,1070.5187449934774,1075.3655950610826,1081.828198033878,1098.3804065102322,1115.992602007411,1140.0986538470818,1164.3995251037936,1178.3617846373713,1180.0969659162977,1162.7314513828553,1152.3961212683448,1146.3036513488266,1142.6084390921692,1143.9622301091317,1148.588944929456,1166.896116986368,1178.1396493442971,1186.399757692631,1185.8318266875065,1197.3830401101136,1202.9830153803596,1208.682163637263,1206.5061765011326,1204.920740455516,1209.092787293647,1217.6147288204347,1221.339643303254,1232.3917143144065,1240.1898954073858,1252.9712620853898,1258.8353067061482,1264.330107915315,1274.0812894183873,1279.6929922415604,1283.6750002598685,1282.2972928385607,1285.5042910385637,1287.3842808242518,1284.8833277012243,1282.282503283172,1288.2548537625892,1301.152976190476
395224,94,"Wichita, KS",msa,KS,744.3597303215062,746.1692179275391,747.4229950994661,749.8342908844377,751.6482001316748,754.5439948468365,756.7605083749047,759.4647886205883,758.9469021040638,755.5723261038686,755.7425927552107,757.090615786682,756.969148983554,758.6355394116816,759.0716482983108,762.7169980668808,757.9474644722173,760.0218507917004,761.2575713788892,766.035907004605,764.612863219018,765.2691011305561,766.3352582565622,766.0453482330616,763.8938746095693,765.1687768795467,770.0862173394735,777.093428985618,780.6653345370792,781.699473952208,780.8629976324092,780.683385488245,780.6042473410174,779.3825195695727,775.0024133751731,776.4743405412764,779.0105519106496,782.7369921422572,784.9337264479308,786.1781058663282,790.270067939098,791.7247401438053,794.658897711952,795.8373659058848,796.7090501092575,796.7723173587061,792.7488875046894,789.3231358446797,787.6545770785725,794.2309074393326,801.0090776281579,806.0311813956951,810.1927432433755,814.0365643458583,818.6998395093732,821.7018432849967,823.6315420818376,822.8250516981685,820.8682701533775,820.9228602491872,823.0496932853912,825.6849928513772,827.9296614872183,830.9059193263275,836.3313896433835,846.2623279472939,853.966444324259,859.450294111988,862.1600330916118,863.4435669978607,864.0957337482861,860.9696851112997,860.9407572865272,864.6448317482668,871.745092565111,884.0321193323864,893.8045167993465,908.4873035176357,916.1127742760814,925.9441526418929,928.4236599935401,933.5884795967826,938.0701422866917,941.6547720740748,942.0126612492372,947.298693516518,958.2522899240065,969.6032957099869,975.7582417182086,979.9939834370487,991.308588627865,999.6799461806285,1004.5159241816125,1004.8724391164847,1010.0479548456528,1011.4797799150487,1016.6364862547202,1017.5851281409065,1028.6291417664909,1036.0827279116381,1048.314320529411,1049.6020829901945,1055.1663528030513,1055.170487021209,1062.0093043464055,1061.6018670289698,1057.4474385797607,1063.0650126635978,1067.8666061813503,1080.7763135952544,1084.1807776101523,1092.8633920399402,1097.5639960685457,1100.3864501454805,1105.3823077545292,1109.243781195384,1111.1844257235177,1105.4289669989116,1104.7437474073356,1102.8341997659572,1111.3007220787333,1114.352928374748,1121.1432109659863,1120.853872232702,1123.5416798233675
394549,95,"Durham, NC",msa,NC,1062.3259796258571,1079.311500098986,1092.5787613258904,1091.6215671680761,1102.0465694855102,1102.0572768044651,1102.7191021226674,1094.8887852881048,1088.9500805425432,1089.5460099717207,1101.9594108983395,1115.8794037382722,1119.0371238464875,1126.8483096045725,1125.649069098152,1135.614602871604,1134.552121751643,1142.5626157197269,1142.2353181804717,1144.3653453054192,1145.0358725679052,1151.9869468586571,1158.6347257523482,1163.1404356058738,1161.1483437489412,1166.4773857684465,1172.7589324469002,1184.1555421644998,1190.6381099574867,1195.491795618433,1198.9349276126882,1199.6427541410023,1202.4053091358633,1201.2717175127227,1198.2065948397353,1200.7239092911727,1207.9063041651643,1217.702546249029,1225.1999572586437,1234.3880786365933,1244.141130346125,1250.5484486696328,1249.983305111422,1246.3316311717435,1245.0811244569502,1250.2853639446544,1255.4606589941304,1251.6638900301086,1256.1660004810608,1263.3598609476815,1282.57320109358,1290.0053448092283,1303.9153864978462,1313.7300757820824,1318.5458410700082,1312.8333555268691,1310.806109616815,1303.1118476280992,1298.0985250768915,1294.1560878339712,1304.6191949596443,1318.4709549635875,1332.465502570956,1329.7189071852185,1336.9234469513995,1333.0585360358746,1341.6467591492215,1335.2210439377225,1341.2579252669427,1342.891143228699,1345.9081759842056,1349.6710416241328,1354.5859709295967,1363.8394431437325,1359.6153076196713,1378.7488076968793,1406.1208577236298,1454.2590711948167,1487.6726846646172,1511.5401995035043,1535.9441678025976,1540.3994793660395,1541.5244189103876,1541.237351091813,1553.036568965575,1575.6625798264993,1588.2573729388487,1608.8559854952869,1635.9466516091693,1668.7564188181425,1697.2223604684632,1700.3131831073022,1696.26862954389,1681.1546871304301,1678.8656595867326,1671.6118657405812,1674.229207949682,1684.2800179456626,1692.644819685996,1703.2876752718144,1709.3921870772365,1723.7658937465676,1724.9493646881808,1718.9955977387463,1703.0176001762156,1706.6135082265384,1702.450748994305,1704.7940589686755,1697.2668398764542,1709.9748162361855,1711.144629309077,1726.014264272654,1726.7559317739504,1742.7183891234686,1749.4410819800507,1754.3524532395063,1748.4911609034973,1735.636613145454,1735.2224070558432,1720.0219713867743,1720.9067406324039,1719.817728981152,1737.8674631466386,1748.2231852742975,1754.8677256560331
394352,96,"Augusta, GA",msa,GA,821.3746260124427,825.333510241291,830.9191031806585,833.5119271892022,841.3906456023334,845.0980624461167,847.8424343911213,848.0252554606501,848.7719870377734,848.6630134900345,847.8383626193404,848.3810063567419,850.1538901844676,856.5351831052536,859.7262570901391,861.291791001938,861.1541690116921,867.1811837864924,873.5808730447933,876.5202873432729,875.7888199614217,875.8993400014624,872.5995277019746,870.6368003855971,871.7153608178594,878.7179657168064,885.3952288430442,887.4820440688356,892.4666607685048,893.4440795048814,897.7335209990915,896.9809443595941,900.1241404614193,902.9381931003068,909.2859458182637,911.163468368439,914.4858653795725,911.5862568812211,917.9198265549327,922.6143423811768,934.1902204598836,936.3451608560936,936.471992872081,932.7825643611264,934.2400421737341,936.2870363747894,936.8475090674631,938.4542422483019,941.2961343186072,949.6558065665897,956.9910833764395,965.0259094599709,972.0413364083831,976.5982514270223,977.4246282852054,978.4241798172691,980.8302862739508,983.5054894065642,983.7144634573395,986.4539377438697,993.3415870193292,996.4467257899935,1004.8504645568412,1009.4035432574001,1020.6369641320883,1029.9686779468439,1044.0537413690938,1060.649803410476,1070.0274086138684,1075.3867781142608,1073.619416630751,1078.4502907258504,1081.8850347356483,1085.733015980013,1094.6079037419593,1113.436798258862,1135.617401146217,1158.0055855708126,1176.0318991649553,1194.4105884238882,1202.2667287469928,1215.1556674950805,1221.2741798172663,1225.2008256726335,1222.7422950444789,1237.7996369142008,1255.4347910710176,1269.9549643950243,1279.218487325013,1289.6253519073923,1301.2654042682395,1302.7335418102332,1299.7953432595498,1291.8867910481845,1294.954669612556,1301.9572787997033,1314.3162063890202,1320.4262290369043,1331.4721387132752,1342.423153366586,1354.3611081353151,1359.1536312653907,1366.8678788633651,1369.563190834153,1373.9211898311487,1370.6250415853367,1368.885468201327,1370.3331473906342,1365.8571085550789,1369.8472334935846,1372.0820333700426,1388.9889167059227,1396.315929338092,1406.3855282420147,1409.334344962518,1412.316325882537,1418.7582143017923,1427.6588616722904,1439.3841998839112,1443.6351632227513,1451.193940138204,1462.9975509800784,1471.7352576649223,1489.0813537983718,1488.2603814393551
